"Date","Time","Open","High","Low","Close","Volume","MACD","MACDAvg","MACDDiff","RSI","SlowK","SlowD","FastAvg","SlowAvg","DistF","DistS","FGS","FLS","OpenBar"
08/29/2008,17:00,183.08,188.89,180.75,183.85,1051584,3.335544,7.363406,-4.027863,46.85,8.91,10.26,195.2150,175.0470,11.3650,8.8030,59,0,0
09/05/2008,17:00,179.63,179.89,173.52,174.62,1113858,1.780141,6.246753,-4.466612,40.01,7.28,7.35,191.7560,175.6302,17.1360,1.0102,60,0,0
09/12/2008,17:00,176.14,178.28,165.55,169.57,1476144,0.138384,5.025079,-4.886695,36.84,7.09,7.76,187.3950,176.1052,17.8250,6.5352,61,0,0
09/19/2008,17:00,169.39,171.98,158.90,171.48,1455409,-0.997104,3.820643,-4.817747,38.81,11.73,8.70,183.1350,176.6272,11.6550,5.1472,62,0,0
09/26/2008,17:00,171.21,179.18,170.71,175.62,1256560,-1.545112,2.747492,-4.292604,42.98,20.14,12.99,180.9090,177.1826,5.2890,1.5626,63,0,0
10/03/2008,17:00,175.62,175.64,160.03,162.61,1199393,-2.994690,1.599055,-4.593746,34.93,19.18,17.02,178.0030,177.3510,15.3930,14.7410,64,0,0
10/10/2008,17:00,161.23,161.75,145.82,146.43,1484833,-5.386984,0.201847,-5.588832,27.93,11.36,16.89,173.2950,177.1306,26.8650,30.7006,0,1,0
10/17/2008,17:00,148.85,153.56,137.30,140.58,1066764,-7.666565,-1.371835,-6.294730,25.91,3.68,11.41,168.9920,176.7118,28.4120,36.1318,0,2,0
10/24/2008,17:00,141.15,144.69,131.10,132.60,1195448,-10.001774,-3.097823,-6.903951,23.42,2.46,5.84,164.0340,176.1256,31.4340,43.5256,0,3,0
10/31/2008,17:00,133.23,139.05,129.75,136.26,1223066,-11.425408,-4.763340,-6.662068,26.89,5.23,3.79,159.3620,175.6370,23.1020,39.3770,0,4,0
11/07/2008,17:00,135.82,140.22,128.42,129.49,1277226,-12.950644,-6.400801,-6.549843,24.66,4.46,4.05,153.9260,174.9262,24.4360,45.4362,0,5,0
11/14/2008,17:00,130.25,134.01,123.12,125.49,1283945,-14.317132,-7.984067,-6.333065,23.43,4.95,4.88,149.0130,174.3248,23.5230,48.8348,0,6,0
11/21/2008,17:00,125.19,127.43,116.33,118.01,1130836,-15.821279,-9.551509,-6.269769,21.28,2.46,3.96,143.8570,173.5824,25.8470,55.5724,0,7,0
11/28/2008,17:00,119.05,124.06,116.88,122.51,790702,-16.460467,-10.933301,-5.527167,25.69,4.78,4.07,138.9600,172.8702,16.4500,50.3602,0,8,0
12/05/2008,17:00,122.70,122.70,108.58,108.89,1155925,-17.860169,-12.318674,-5.541494,21.73,3.75,3.66,132.2870,171.8504,23.3970,62.9604,0,9,0
12/12/2008,17:00,109.72,117.20,108.14,114.36,1232268,-18.316912,-13.518322,-4.798590,26.63,5.91,4.81,127.4620,170.8862,13.1020,56.5262,0,10,0
12/19/2008,17:00,114.85,118.13,104.43,105.89,1037867,-19.141690,-14.642996,-4.498694,24.11,3.68,4.45,123.4080,169.7144,17.5180,63.8244,0,11,0
12/26/2008,17:00,106.32,106.97,98.66,101.24,428824,-19.940685,-15.702533,-4.238151,22.83,4.53,4.71,119.4740,168.5540,18.2340,67.3140,0,12,0
01/02/2009,17:00,101.93,110.27,100.47,109.87,627305,-19.651000,-16.492227,-3.158773,30.21,6.57,4.93,117.2010,167.6104,7.3310,57.7404,0,13,0
01/09/2009,17:00,110.57,114.00,102.91,104.36,1373289,-19.639641,-17.121710,-2.517931,28.35,8.84,6.65,114.0110,166.5408,9.6510,62.1808,0,14,0
01/16/2009,17:00,104.08,104.33,96.73,97.93,1363291,-19.919861,-17.681340,-2.238522,26.31,9.20,8.20,110.8550,165.3776,12.9250,67.4476,0,15,0
01/23/2009,17:00,96.51,102.61,94.72,101.59,1218293,-19.620435,-18.069159,-1.551276,29.42,8.11,8.71,108.4650,164.2314,6.8750,62.6414,0,16,0
01/30/2009,17:00,101.66,104.20,95.79,97.36,1360931,-19.499683,-18.355264,-1.144419,27.95,7.03,8.11,106.4000,162.9260,9.0400,65.5660,0,17,0
02/06/2009,17:00,97.36,98.29,94.21,95.65,1510579,-19.319268,-18.548065,-0.771203,27.36,7.74,7.63,103.7140,161.5192,8.0640,65.8692,0,18,0
02/13/2009,17:00,95.49,98.04,89.16,93.12,1600707,-19.159578,-18.670367,-0.489211,26.46,5.90,6.89,102.1370,160.0012,9.0170,66.8812,0,19,0
02/20/2009,17:00,92.76,93.05,89.74,91.69,758360,-18.930196,-18.722333,-0.207863,25.94,6.14,6.59,99.8700,158.3884,8.1800,66.6984,0,20,0
02/27/2009,17:00,92.48,98.05,90.40,97.51,1409302,-18.070479,-18.591962,0.521483,31.79,12.57,8.20,99.0320,156.7908,1.5220,59.2808,0,21,0
03/06/2009,17:00,97.09,99.05,92.22,98.27,1242170,-17.130353,-18.299640,1.169287,32.54,18.73,12.48,98.7350,155.3468,0.4650,57.0768,0,22,0
03/13/2009,17:00,98.51,101.58,94.83,99.00,1345042,-16.140336,-17.867780,1.727444,33.30,28.03,19.78,97.6480,153.8418,1.3520,54.8418,0,23,0
03/20/2009,17:00,97.95,104.97,96.37,104.06,925302,-14.777099,-17.249644,2.472544,38.47,37.00,27.92,97.6180,152.4258,6.4420,48.3658,0,24,0
03/27/2009,17:00,104.12,106.65,103.61,104.37,1009565,-13.515907,-16.502896,2.986989,38.78,48.26,37.76,98.2620,150.9378,6.1080,46.5678,0,25,0
04/03/2009,17:00,104.24,105.89,99.25,104.50,1073699,-12.363396,-15.674996,3.311600,38.92,57.79,47.68,98.5530,149.3214,5.9470,44.8214,0,26,0
04/10/2009,17:00,104.39,105.59,99.36,104.23,977543,-11.341076,-14.808212,3.467136,38.72,61.22,55.76,99.2400,147.6524,4.9900,43.4224,0,27,0
04/17/2009,17:00,103.99,104.14,100.83,102.32,979086,-10.563235,-13.959217,3.395982,37.27,64.87,61.29,99.9070,145.9892,2.4130,43.6692,0,28,0
04/24/2009,17:00,102.13,102.28,96.59,101.42,1120460,-9.905231,-13.148420,3.243188,36.58,67.69,64.59,100.7370,144.1152,0.6830,42.6952,0,29,0
05/01/2009,17:00,101.32,103.52,97.88,103.07,1046884,-9.145197,-12.347775,3.202578,38.83,74.96,69.17,101.8750,142.2676,1.1950,39.1976,0,30,0
05/08/2009,17:00,102.49,108.62,102.43,108.50,1298275,-8.012348,-11.480690,3.468342,45.65,83.60,75.41,102.9740,140.4040,5.5260,31.9040,0,31,0
05/15/2009,17:00,108.36,109.95,105.94,106.21,1150621,-7.216157,-10.627783,3.411626,43.45,87.11,81.89,103.7680,138.5914,2.4420,32.3814,0,32,0
05/22/2009,17:00,106.46,111.50,106.00,110.91,921466,-6.135197,-9.729266,3.594069,48.90,92.82,87.85,104.9590,136.6490,5.9510,25.7390,0,33,0
05/29/2009,17:00,110.54,115.88,108.77,115.55,983342,-4.848232,-8.753059,3.904828,53.65,93.15,91.03,106.1080,134.8730,9.4420,19.3230,0,34,0
06/05/2009,17:00,115.55,119.56,114.19,117.68,1325957,-3.614760,-7.725399,4.110639,55.68,96.25,94.07,107.4390,133.1394,10.2410,15.4594,0,35,0
06/12/2009,17:00,117.56,122.47,116.02,121.28,1289501,-2.319992,-6.644318,4.324326,58.96,95.77,95.06,109.1170,131.3808,12.1630,10.1008,0,36,0
06/19/2009,17:00,121.44,122.01,118.10,118.72,1097654,-1.483350,-5.612124,4.128774,55.80,91.59,94.54,110.5660,129.4916,8.1540,10.7716,0,37,0
06/26/2009,17:00,118.90,119.99,115.07,117.86,1170274,-0.879561,-4.665612,3.786050,54.74,88.01,91.79,112.1200,127.5672,5.7400,9.7072,0,38,0
07/03/2009,17:00,117.95,122.08,114.96,115.43,1015013,-0.590330,-3.850555,3.260225,51.74,80.22,86.60,113.5210,125.9182,1.9090,10.4882,0,39,0
07/10/2009,17:00,114.24,114.35,107.42,108.59,1274467,-0.902638,-3.260972,2.358334,44.38,67.12,78.45,114.0730,124.2566,5.4830,15.6666,0,40,0
07/17/2009,17:00,108.56,112.69,107.02,112.26,1179853,-0.844274,-2.777632,1.933359,48.60,59.90,69.08,114.4490,122.6316,2.1890,10.3716,0,41,0
07/24/2009,17:00,111.99,115.82,111.38,115.67,1310333,-0.516903,-2.325486,1.808584,52.24,60.21,62.41,115.3950,121.2728,0.2750,5.6028,0,42,0
07/31/2009,17:00,115.67,117.36,110.32,117.07,1480258,-0.142844,-1.888958,1.746114,53.68,70.65,63.59,116.0110,119.9706,1.0590,2.9006,0,43,0
08/07/2009,17:00,116.92,120.46,116.71,118.55,1466522,0.269913,-1.457184,1.727097,55.23,77.14,69.33,116.3110,118.6820,2.2390,0.1320,0,44,0
08/14/2009,17:00,118.29,119.83,114.74,115.13,1457836,0.317401,-1.102267,1.419668,51.00,72.76,73.52,116.0560,117.3076,0.9260,2.1776,0,45,0
08/21/2009,17:00,115.31,120.63,112.85,119.80,1200439,0.723526,-0.737108,1.460634,55.96,73.74,74.54,115.9080,116.2112,3.8920,3.5888,0,46,0
08/28/2009,17:00,119.66,120.87,115.74,118.77,1214121,0.951304,-0.399426,1.350730,54.64,71.70,72.73,115.9130,115.1952,2.8570,3.5748,1,0,0
09/04/2009,17:00,118.66,119.27,112.96,113.93,1065862,0.732825,-0.172976,0.905800,48.84,68.52,71.32,115.5200,114.0442,1.5900,0.1142,2,0,0
09/11/2009,17:00,114.02,118.81,113.45,115.20,1291561,0.654611,-0.007458,0.662069,50.33,57.91,66.04,115.4970,112.8358,0.2970,2.3642,3,0,0
09/18/2009,17:00,115.06,119.07,113.93,117.95,1106764,0.805245,0.155082,0.650163,53.49,56.61,61.02,116.4330,111.9426,1.5170,6.0074,4,0,0
09/25/2009,17:00,117.67,118.11,110.51,111.48,1398133,0.397962,0.203658,0.194304,46.06,51.72,55.41,116.3550,111.2436,4.8750,0.2364,5,0,0
10/02/2009,17:00,111.61,116.85,110.87,115.41,1400439,0.387834,0.240493,0.147341,50.55,52.63,53.66,116.3290,110.7402,0.9190,4.6698,6,0,0
10/09/2009,17:00,115.27,118.01,113.51,117.23,1593006,0.520665,0.296528,0.224137,52.53,52.44,52.27,116.3450,110.4328,0.8850,6.7972,7,0,0
10/16/2009,17:00,117.70,124.21,117.51,123.99,1327211,1.158060,0.468834,0.689226,59.06,77.16,60.75,116.8890,110.1874,7.1010,13.8026,8,0,0
10/23/2009,17:00,124.09,126.96,122.61,125.47,1453217,1.762310,0.727529,1.034780,60.34,88.78,72.79,117.9230,110.1070,7.5470,15.3630,9,0,0
10/30/2009,17:00,124.62,126.55,121.82,121.97,1711716,1.936439,0.969311,0.967127,55.87,86.72,84.22,118.1400,110.0366,3.8300,11.9334,10,0,0
11/06/2009,17:00,121.99,126.03,121.52,122.40,1623512,2.085099,1.192469,0.892630,56.30,77.80,84.43,118.5030,110.1244,3.8970,12.2756,11,0,0
11/13/2009,17:00,122.84,125.48,120.54,121.32,1544019,2.091655,1.372306,0.719349,54.86,69.34,77.95,119.2420,110.1006,2.0780,11.2194,12,0,0
11/20/2009,17:00,121.55,125.30,121.21,121.92,1351755,2.120818,1.522008,0.598810,55.54,69.12,72.09,119.9140,110.3612,2.0060,11.5588,13,0,0
11/27/2009,17:00,122.25,124.37,116.84,120.50,1055915,2.006222,1.618851,0.387371,53.49,65.27,67.91,120.1690,110.4840,0.3310,10.0160,14,0,0
12/04/2009,17:00,120.50,123.49,119.30,119.92,1655000,1.847307,1.664542,0.182765,52.63,62.43,65.61,121.0130,110.7646,1.0930,9.1554,15,0,0
12/11/2009,17:00,120.25,120.55,113.91,113.96,1853584,1.226308,1.576895,-0.350587,44.71,46.30,58.00,120.8680,111.0190,6.9080,2.9410,16,0,0
12/18/2009,17:00,114.08,118.67,113.04,117.44,1148492,1.003402,1.462197,-0.458795,49.49,40.10,49.61,120.8890,111.1704,3.4490,6.2696,17,0,0
12/25/2009,17:00,117.41,121.27,115.74,121.07,681233,1.106899,1.391137,-0.284238,53.96,42.43,42.94,120.5970,111.5046,0.4730,9.5654,18,0,0
01/01/2010,17:00,120.94,123.02,120.78,122.38,522432,1.279873,1.368884,-0.089011,55.49,59.20,47.24,120.2880,111.9936,2.0920,10.3864,19,0,0
01/08/2010,17:00,122.65,126.54,122.65,125.77,1449497,1.671236,1.429355,0.241881,59.27,74.90,58.84,120.6680,112.4772,5.1020,13.2928,20,0,0
01/15/2010,17:00,125.77,126.97,120.72,121.02,1497289,1.579896,1.459463,0.120433,52.54,73.33,69.14,120.5300,112.9504,0.4900,8.0696,21,0,0
01/22/2010,17:00,121.23,122.16,116.70,117.23,1331102,1.187994,1.405169,-0.217176,47.87,59.60,69.28,120.1210,113.3820,2.8910,3.8480,22,0,0
01/29/2010,17:00,116.93,118.11,115.12,115.58,1521126,0.735785,1.271292,-0.535507,45.96,35.20,56.04,119.4870,113.8312,3.9070,1.7488,23,0,0
02/05/2010,17:00,115.58,120.73,112.19,113.88,2155008,0.237493,1.064532,-0.827040,44.01,19.75,38.18,118.8250,114.2750,4.9450,0.3950,24,0,0
02/12/2010,17:00,114.87,118.38,113.46,116.82,1997786,0.078916,0.867409,-0.788493,48.11,20.37,25.11,118.5150,114.6612,1.6950,2.1588,25,0,0
02/19/2010,17:00,116.69,122.67,116.67,122.39,1237649,0.398107,0.773549,-0.375442,54.86,37.26,25.79,119.3580,115.1436,3.0320,7.2464,26,0,0
02/26/2010,17:00,122.63,123.11,119.38,121.99,1510218,0.611739,0.741187,-0.129448,54.32,55.55,37.73,119.8130,115.6034,2.1770,6.3866,27,0,0
03/05/2010,17:00,121.99,124.40,120.39,123.83,1485849,0.918924,0.776734,0.142190,56.47,71.36,54.72,120.0890,115.9988,3.7410,7.8312,28,0,0
03/12/2010,17:00,124.12,125.49,122.49,123.57,1673994,1.128383,0.847064,0.281319,56.07,74.02,66.97,120.2080,116.3828,3.3620,7.1872,29,0,0
03/19/2010,17:00,123.46,125.42,121.46,122.96,1384365,1.230969,0.923845,0.307124,55.08,76.21,73.86,119.9270,116.7520,3.0330,6.2080,30,0,0
03/26/2010,17:00,122.85,124.19,120.85,121.99,1541734,1.219936,0.983063,0.236873,53.46,72.06,74.09,120.0240,117.1072,1.9660,4.8828,31,0,0
04/02/2010,17:00,122.23,127.36,122.17,126.86,1222825,1.585879,1.103626,0.482253,59.83,78.78,75.68,120.9870,117.5980,5.8730,9.2620,32,0,0
04/09/2010,17:00,126.86,129.08,126.11,126.91,1746653,1.858503,1.254602,0.603901,59.89,83.67,78.17,122.1200,118.1078,4.7900,8.8022,33,0,0
04/16/2010,17:00,127.16,128.38,124.50,125.23,1942223,1.916900,1.387061,0.529839,56.79,86.68,83.04,123.2550,118.5510,1.9750,6.6790,34,0,0
04/23/2010,17:00,125.03,125.75,122.29,125.68,1883923,1.976706,1.504990,0.471715,57.42,81.41,83.92,124.1410,118.8946,1.5390,6.7854,35,0,0
04/30/2010,17:00,125.68,127.06,121.85,126.71,1986488,2.083200,1.620632,0.462568,58.92,81.01,83.03,124.5730,119.3046,2.1370,7.4054,36,0,0
05/07/2010,17:00,126.76,127.71,115.07,115.67,2540983,1.262213,1.548948,-0.286736,41.95,62.15,74.86,123.9410,119.3998,8.2710,3.7298,37,0,0
05/14/2010,17:00,116.67,119.07,111.39,112.17,2270854,0.325402,1.304239,-0.978837,38.19,36.49,59.88,122.7750,119.3322,10.6050,7.1622,38,0,0
05/21/2010,17:00,112.35,113.08,106.12,107.31,2079576,-0.799967,0.883398,-1.683365,33.68,9.47,36.04,121.1490,119.1248,13.8390,11.8148,39,0,0
05/28/2010,17:00,107.89,112.99,104.42,111.24,1903224,-1.359046,0.434909,-1.793955,39.87,13.46,19.81,119.9770,118.9240,8.7370,7.6840,40,0,0
06/04/2010,17:00,111.24,112.69,108.00,108.78,1717547,-1.977822,-0.047637,-1.930185,37.51,17.11,13.35,118.6560,118.7252,9.8760,9.9452,0,1,0
06/11/2010,17:00,107.62,113.57,106.78,111.05,2128036,-2.258996,-0.489909,-1.769087,40.98,24.07,18.22,117.0750,118.5890,6.0250,7.5390,0,2,0
06/18/2010,17:00,111.33,115.40,111.31,114.45,1428372,-2.182321,-0.828391,-1.353930,45.83,28.41,23.20,115.8290,118.5694,1.3790,4.1194,0,3,0
06/25/2010,17:00,114.88,116.13,111.36,115.05,1513110,-2.049515,-1.072616,-0.976899,46.66,36.89,29.79,114.8110,118.6986,0.2390,3.6486,0,4,0
07/02/2010,17:00,115.19,115.57,107.81,108.33,1565576,-2.458176,-1.349728,-1.108448,39.36,33.21,32.84,113.0760,118.6200,4.7460,10.2900,0,5,0
07/09/2010,17:00,107.86,112.67,107.28,112.28,1210087,-2.435239,-1.566830,-0.868409,44.82,30.28,33.46,111.6330,118.5522,0.6470,6.2722,0,6,0
07/16/2010,17:00,112.49,114.34,110.44,112.20,1562345,-2.395899,-1.732644,-0.663255,44.74,26.68,30.06,111.2860,118.4548,0.9140,6.2548,0,7,0
07/23/2010,17:00,111.89,115.42,111.67,114.80,1535515,-2.130365,-1.812188,-0.318177,48.29,36.18,31.05,111.5490,118.3798,3.2510,3.5798,0,8,0
07/30/2010,17:00,114.80,115.51,111.72,114.77,1564679,-1.900442,-1.829839,-0.070603,48.25,40.42,34.43,112.2950,118.3726,2.4750,3.6026,0,9,0
08/06/2010,17:00,114.77,118.79,114.65,116.52,1522741,-1.559044,-1.775680,0.216636,50.72,46.99,41.20,112.8230,118.3070,3.6970,1.7870,0,10,0
08/13/2010,17:00,116.73,117.58,110.83,111.21,1786740,-1.697389,-1.760022,0.062632,43.88,47.75,45.05,113.0660,118.1558,1.8560,6.9458,0,11,0
08/20/2010,17:00,111.42,112.45,108.90,109.28,1366991,-1.940396,-1.796097,-0.144300,41.68,45.40,46.71,112.8890,118.0628,3.6090,8.7828,0,12,0
08/27/2010,17:00,109.36,111.05,106.22,110.63,1777569,-2.000982,-1.837074,-0.163908,43.80,41.16,44.77,112.5070,117.9714,1.8770,7.3414,0,13,0
09/03/2010,17:00,110.96,111.04,106.99,110.06,1846153,-2.071115,-1.883882,-0.187233,43.09,36.09,40.89,112.0080,117.8136,1.9480,7.7536,0,14,0
09/10/2010,17:00,109.46,112.19,108.09,111.91,1570651,-1.954883,-1.898082,-0.056801,46.15,39.84,39.03,112.3660,117.8222,0.4560,5.9122,0,15,0
09/17/2010,17:00,111.82,113.50,108.21,109.12,1606708,-2.064104,-1.931286,-0.132817,42.44,32.96,36.30,112.0500,117.6964,2.9300,8.5764,0,16,0
09/24/2010,17:00,109.02,110.97,107.78,110.69,1533155,-2.000911,-1.945211,-0.055699,45.11,34.63,35.81,111.8990,117.5656,1.2090,6.8756,0,17,0
10/01/2010,17:00,110.67,115.95,109.72,115.78,1786556,-1.522558,-1.860681,0.338122,52.78,44.90,37.50,111.9970,117.4014,3.7830,1.6214,0,18,0
10/08/2010,17:00,115.88,118.63,114.50,116.86,1864345,-1.044276,-1.697400,0.653124,54.24,65.42,48.32,112.2060,117.2292,4.6540,0.3692,0,19,0
10/15/2010,17:00,117.15,118.32,114.95,115.45,1584989,-0.770131,-1.511946,0.741815,51.98,78.04,62.79,112.0990,117.0988,3.3510,1.6488,0,20,0
10/22/2010,17:00,115.58,117.48,113.32,115.17,1752928,-0.568905,-1.323338,0.754433,51.52,76.43,73.30,112.4950,116.9542,2.6750,1.7842,0,21,0
10/29/2010,17:00,115.49,116.76,114.00,114.91,1591196,-0.425507,-1.143772,0.718265,51.07,71.25,75.24,113.0580,116.8260,1.8520,1.9160,0,22,0
11/05/2010,17:00,114.91,120.91,114.80,120.33,1670098,0.124056,-0.890206,1.014262,59.10,79.71,75.80,114.0280,116.7942,6.3020,3.5358,0,23,0
11/12/2010,17:00,120.87,122.11,118.00,118.36,1972628,0.396060,-0.632953,1.029013,55.53,80.97,77.31,114.8580,116.7514,3.5020,1.6086,0,24,0
11/19/2010,17:00,118.35,119.25,113.54,114.86,1798491,0.325453,-0.441272,0.766725,49.78,75.08,78.59,115.1530,116.6502,0.2930,1.7902,0,25,0
11/26/2010,17:00,115.03,117.41,113.16,116.64,1140771,0.408420,-0.271334,0.679753,52.48,65.45,73.83,115.9050,116.7038,0.7350,0.0638,0,26,0
12/03/2010,17:00,116.78,122.37,116.43,122.07,1700171,0.901930,-0.036681,0.938611,59.60,72.39,70.97,117.0430,116.7964,5.0270,5.2736,1,0,0
12/10/2010,17:00,122.32,123.64,119.98,120.67,1807475,1.166624,0.203980,0.962644,57.22,81.46,73.10,117.5320,116.7884,3.1380,3.8816,2,0,0
12/17/2010,17:00,120.55,122.37,119.71,120.78,1413775,1.369486,0.437081,0.932404,57.36,86.99,80.28,117.9240,116.7564,2.8560,4.0236,3,0,0
12/24/2010,17:00,120.96,123.81,119.91,123.69,785689,1.744953,0.698656,1.046297,61.10,87.54,85.33,118.7480,116.7148,4.9420,6.9752,4,0,0
12/31/2010,17:00,123.25,124.24,121.20,123.56,707244,2.008866,0.960698,1.048169,60.84,92.11,88.88,119.5870,116.7656,3.9730,6.7944,5,0,0
01/07/2011,17:00,123.49,124.76,119.43,120.21,1942887,1.925507,1.153659,0.771847,54.50,87.31,88.99,120.1170,116.8252,0.0930,3.3848,6,0,0
01/14/2011,17:00,121.18,124.57,120.31,123.72,1914953,2.118253,1.346578,0.771675,59.29,83.38,87.60,120.4560,116.9880,3.2640,6.7320,7,0,0
01/21/2011,17:00,123.23,124.27,120.12,120.36,1266829,1.977092,1.472681,0.504411,53.48,71.29,80.66,120.6560,117.1176,0.2960,3.2424,8,0,0
01/28/2011,17:00,120.51,120.98,116.36,120.59,1996652,1.862312,1.550607,0.311705,53.81,72.39,75.69,121.2290,117.1930,0.6390,3.3970,9,0,0
02/04/2011,17:00,120.59,124.09,119.65,120.28,1792209,1.726432,1.585772,0.140660,53.26,62.50,68.73,121.5930,117.1508,1.3130,3.1292,10,0,0
02/11/2011,17:00,120.31,120.79,116.35,116.83,1909649,1.325086,1.533635,-0.208549,47.41,52.36,62.41,121.0690,117.0476,4.2390,0.2176,11,0,0
02/18/2011,17:00,116.83,119.13,115.10,117.45,1447805,1.044998,1.435907,-0.390909,48.50,43.33,52.73,120.7470,116.9200,3.2970,0.5300,12,0,0
02/25/2011,17:00,117.78,131.15,117.51,125.62,1943219,1.465386,1.441803,0.023583,60.25,49.58,48.42,121.2310,116.9610,4.3890,8.6590,13,0,0
03/04/2011,17:00,126.24,132.91,124.11,132.16,1782511,2.299759,1.613394,0.686365,66.78,71.33,54.75,122.0780,117.1450,10.0820,15.0150,14,0,0
03/11/2011,17:00,132.39,134.69,126.75,128.90,1953938,2.667205,1.824156,0.843049,61.37,78.21,66.37,122.6120,117.2832,6.2880,11.6168,15,0,0
03/18/2011,17:00,128.05,131.40,123.96,128.81,1524690,2.917515,2.042828,0.874687,61.22,78.21,75.91,123.4720,117.3222,5.3380,11.4878,16,0,0
03/25/2011,17:00,129.98,133.65,129.06,132.36,1293497,3.363570,2.306977,1.056594,64.81,76.18,77.53,124.3360,117.4312,8.0240,14.9288,17,0,0
04/01/2011,17:00,132.39,135.43,129.66,134.90,1281138,3.877333,2.621048,1.256285,67.16,85.31,79.90,125.7900,117.6246,9.1100,17.2754,18,0,0
04/08/2011,17:00,135.25,140.17,134.46,139.75,1387831,4.622562,3.021351,1.601212,71.12,94.95,85.48,127.7060,117.9060,12.0440,21.8440,19,0,0
04/15/2011,17:00,140.24,140.42,132.27,136.62,1953302,4.904066,3.397894,1.506172,65.62,93.28,91.18,129.3400,118.1042,7.2800,18.5158,20,0,0
04/22/2011,17:00,136.45,138.88,132.41,138.69,1145066,5.233859,3.765087,1.468772,67.41,92.14,93.46,131.5260,118.5646,7.1640,20.1254,21,0,0
04/29/2011,17:00,138.74,140.58,137.11,140.33,1286256,5.563425,4.124754,1.438670,68.80,92.41,92.61,133.8140,119.1278,6.5160,21.2022,22,0,0
05/06/2011,17:00,140.29,141.23,121.03,123.58,2220955,4.422048,4.184213,0.237835,46.84,74.48,86.34,133.6100,119.4532,10.0300,4.1268,23,0,0
05/13/2011,17:00,124.51,131.00,121.65,126.05,2323878,3.674451,4.082261,-0.407810,49.41,57.45,74.78,132.9990,119.7494,6.9490,6.3006,24,0,0
05/20/2011,17:00,125.76,127.39,121.42,126.04,1726171,3.046054,3.875019,-0.828965,49.40,38.74,56.89,132.7130,120.0946,6.6730,5.9454,25,0,0
05/27/2011,17:00,125.62,127.84,122.31,126.53,1535627,2.558097,3.611635,-1.053538,49.95,40.68,45.62,132.4850,120.4042,5.9550,6.1258,26,0,0
06/03/2011,17:00,126.28,129.33,124.06,126.16,1436459,2.117126,3.312733,-1.195607,49.51,35.82,38.41,131.8650,120.6384,5.7050,5.5216,27,0,0
06/10/2011,17:00,126.36,128.38,123.68,125.23,1914098,1.673321,2.984851,-1.311530,48.35,28.62,35.04,130.8980,120.8420,5.6680,4.3880,28,0,0
06/17/2011,17:00,124.71,125.89,117.78,118.95,1819455,0.805573,2.548995,-1.743422,41.33,16.44,26.96,128.8180,121.0544,9.8680,2.1044,29,0,0
06/24/2011,17:00,118.72,121.25,115.24,116.71,1719388,-0.062157,2.026765,-2.088921,39.14,9.82,18.29,126.8270,121.1430,10.1170,4.4330,30,0,0
07/01/2011,17:00,116.71,121.39,115.16,120.49,1446701,-0.439755,1.533461,-1.973216,44.48,10.55,12.27,125.0070,121.3088,4.5170,0.8188,31,0,0
07/08/2011,17:00,120.52,124.97,119.89,121.75,1251240,-0.630070,1.100755,-1.730824,46.17,17.14,12.50,123.1490,121.4478,1.3990,0.3022,32,0,0
07/15/2011,17:00,121.65,124.76,119.10,122.79,1679920,-0.689034,0.742797,-1.431831,47.59,25.00,17.56,123.0700,121.6082,0.2800,1.1818,33,0,0
07/22/2011,17:00,122.92,125.42,120.24,125.10,1311588,-0.543105,0.485617,-1.028721,50.71,30.89,24.34,122.9750,121.7798,2.1250,3.3202,34,0,0
07/29/2011,17:00,124.99,125.85,120.18,120.93,1363056,-0.755233,0.237447,-0.992680,45.46,29.84,28.58,122.4640,121.9742,1.5340,1.0442,35,0,0
08/05/2011,17:00,121.43,123.83,108.10,112.11,2125682,-1.616414,-0.133325,-1.483088,36.78,23.13,27.95,121.0220,122.0308,8.9120,9.9208,0,1,0
08/12/2011,17:00,110.94,112.60,100.94,110.61,2499189,-2.392365,-0.585133,-1.807232,35.54,21.79,24.92,119.4670,122.0304,8.8570,11.4204,0,2,0
08/19/2011,17:00,110.82,114.23,104.48,107.51,1736850,-3.220335,-1.112174,-2.108161,33.06,22.11,22.34,117.6950,121.9794,10.1850,14.4694,0,3,0
08/26/2011,17:00,107.37,111.69,106.28,110.47,1663997,-3.596204,-1.608980,-1.987224,37.54,29.68,24.53,116.8470,121.9506,6.3770,11.4806,0,4,0
09/02/2011,17:00,110.43,115.00,110.21,111.55,1431310,-3.763553,-2.039894,-1.723658,39.15,31.36,27.72,116.3310,121.9992,4.7810,10.4492,0,5,0
09/09/2011,17:00,108.76,115.58,108.30,112.34,1315857,-3.788757,-2.389667,-1.399090,40.35,37.45,32.83,115.5160,122.0322,3.1760,9.6922,0,6,0
09/16/2011,17:00,111.80,115.62,110.10,113.06,1557557,-3.707891,-2.653312,-1.054579,41.49,42.25,37.02,114.6470,121.9778,1.5870,8.9178,0,7,0
09/23/2011,17:00,112.68,112.87,102.43,104.73,1734275,-4.266781,-2.976005,-1.290775,33.52,35.33,38.34,112.8410,121.7352,8.1110,17.0052,0,8,0
09/30/2011,17:00,104.52,109.65,101.99,104.08,1641391,-4.707885,-3.322381,-1.385504,32.99,25.48,34.35,110.7390,121.5078,6.6590,17.4278,0,9,0
